id_commune;nom_commune;code_postal;id_departement;population
37203;ROCHECORBON;37210;037;3235
37204;ROUZIERS-DE-TOURAINE;37360;037;1368
37205;SACHE;37190;037;1419
37206;SAINT-ANTOINE-DU-ROCHER;37360;037;1751
37207;SAINT-AUBIN-LE-DEPEINT;37370;037;340
37208;SAINT-AVERTIN;37550;037;15292
37209;SAINT-BAULD;;037;
37210;SAINT-BENOIT-LA-FORET;37500;037;866
37211;SAINT-BRANCHS;37320;037;2657
37212;SAINTE-CATHERINE-DE-FIERBOIS;37800;037;785
37213;SAINT-CHRISTOPHE-SUR-LE-NAIS;37370;037;1129
37214;SAINT-CYR-SUR-LOIRE;37540;037;16834
37215;SAINT-DENIS-HORS;;037;
37216;SAINT-EPAIN;37800;037;1603
37217;SAINT-ETIENNE-DE-CHIGNY;37230;037;1673
37218;SAINT-FLOVIER;37600;037;583
37219;SAINT-GENOUPH;37510;037;1056
37220;SAINT-GERMAIN-SUR-VIENNE;37500;037;368
37221;SAINT-HIPPOLYTE;37600;037;631
37222;SAINT-JEAN-SAINT-GERMAIN;37600;037;790
37223;SAINT-LAURENT-DE-LIN;37330;037;321
37224;SAINT-LAURENT-EN-GATINES;37380;037;958
37225;SAINT-MARTIN-LE-BEAU;37270;037;3238
37226;SAINTE-MAURE-DE-TOURAINE;37800;037;4202
37227;SAINT-MICHEL-SUR-LOIRE;;037;
37228;SAINT-NICOLAS-DE-BOURGUEIL;37140;037;1109
37229;SAINT-NICOLAS-DES-MOTETS;37110;037;255
37230;SAINT-OUEN-LES-VIGNES;37530;037;1012
37231;SAINT-PATERNE-RACAN;37370;037;1672
37232;SAINT-PATRICE;37130;037;1939
37233;SAINT-PIERRE-DES-CORPS;37700;037;16217
37234;SAINT-QUENTIN-SUR-INDROIS;37310;037;512
37235;SAINTE-RADEGONDE-EN-TOURAINE;;037;
37236;SAINT-REGLE;37530;037;619
37237;SAINT-ROCH;37390;037;1272
37238;SAINT-SENOCH;37600;037;549
37239;SAINT-SYMPHORIEN;;037;
37240;SAUNAY;37110;037;724
37241;SAVIGNE-SUR-LATHAN;37340;037;1364
37242;SAVIGNY-EN-VERON;37420;037;1595
37243;SAVONNIERES;37510;037;3310
37244;SAZILLY;37220;037;254
37245;SEMBLANCAY;37360;037;2218
37246;SENNEVIERES;37600;037;211
37247;SEPMES;37800;037;627
37248;SEUILLY;37500;037;396
37249;SONZAY;37360;037;1419
37250;SORIGNY;37250;037;2828
37251;SOUVIGNE;37330;037;885
37252;SOUVIGNY-DE-TOURAINE;37530;037;399
37253;SUBLAINES;37310;037;188
37254;TAUXIGNY;37310;037;1751
37255;TAVANT;37220;037;265
37256;THENEUIL;37220;037;296
37257;THILOUZE;37260;037;1792
37258;THIZAY;37500;037;291
37259;TOURNON-SAINT-PIERRE;37290;037;470
37260;LA TOUR-SAINT-GELIN;37120;037;528
37261;TOURS;37200;037;139843
37262;TROGUES;37220;037;300
37263;TRUYES;37320;037;2492
37264;VALLERES;37190;037;1319
37265;VARENNES;37600;037;245
37266;VEIGNE;37250;037;6541
37267;VERETZ;37270;037;4650
37268;VERNEUIL-LE-CHATEAU;37120;037;128
37269;VERNEUIL-SUR-INDRE;37600;037;485
37270;VERNOU-SUR-BRENNE;37210;037;2754
37271;VILLAINES-LES-ROCHERS;37190;037;1057
37272;VILLANDRY;37510;037;1170
37273;LA VILLE-AUX-DAMES;37700;037;5656
37274;VILLEBOURG;37370;037;304
37275;VILLEDOMAIN;37460;037;121
37276;VILLEDOMER;37110;037;1360
37277;VILLELOIN-COULANGE;37460;037;591
37278;VILLEPERDUE;37260;037;1081
37279;VILLIERS-AU-BOUIN;37330;037;761
37280;VOU;37240;037;231
37281;VOUVRAY;37210;037;3324
37282;YZEURES-SUR-CREUSE;37290;037;1381
38001;LES ABRETS;38490;038;6495
38002;LES ADRETS;38190;038;1073
38003;AGNIN;38150;038;1171
38004;L'ALBENC;38470;038;1304
38005;ALLEMOND;38114;038;964
38006;ALLEVARD;38580;038;4129
38007;ALLIERES-ET-RISSET;;038;
38008;AMBEL;38970;038;27
38009;ANJOU;38150;038;1069
38010;ANNOISIN-CHATELANS;38460;038;714
38011;ANTHON;38280;038;1090
38012;AOSTE;38490;038;2936
38013;APPRIEU;38140;038;3471
38014;ARANDON;;038;
38015;ARTAS;38440;038;1862
38016;ARZAY;;038;
38017;ASSIEU;38150;038;1622
38018;AUBERIVES-EN-ROYANS;38680;038;373
38019;AUBERIVES-SUR-VAREZE;38550;038;1509
38020;AURIS;38142;038;187
38021;AUTRANS;;038;
38022;LES AVENIERES;38630;038;7963
38023;AVIGNONET;38650;038;203
38024;BADINIERES;;038;
38025;BALBINS;;038;
38026;LA BALME-LES-GROTTES;38390;038;1112
38027;BARRAUX;38530;038;2007
38028;LA BATIE-DIVISIN;;038;
38029;LA BATIE-MONTGASCON;38110;038;1982
38030;BEAUCROISSANT;38140;038;1770
38031;BEAUFIN;38970;038;21
38032;BEAUFORT;38270;038;572
38033;BEAULIEU;38470;038;653
38034;BEAUREPAIRE;38270;038;5060
38035;BEAUVOIR-DE-MARC;38440;038;1129
38036;BEAUVOIR-EN-ROYANS;38160;038;97
38037;BELLEGARDE-POUSSIEU;38270;038;1005
38038;BELMONT;38690;038;613
38039;BERNIN;38190;038;3129
38040;BESSE;38142;038;142
38041;BESSINS;38160;038;110
38042;BEVENAIS;38690;038;1044
38043;BILIEU;38850;038;1618
38044;BIOL;38690;038;1495
38045;BIVIERS;38330;038;2423
38046;BIZONNES;38690;038;1006
38047;BLANDIN;38730;038;152
38048;BONNEFAMILLE;38090;038;1091
38049;BOSSIEU;38260;038;309
38050;LE BOUCHAGE;38510;038;638
38051;BOUGE-CHAMBALUD;38150;038;1372
38052;LE BOURG-D'OISANS;38520;038;3389
38053;BOURGOIN-JALLIEU;38300;038;29443
38054;BOUVESSE-QUIRIEU;38390;038;1563
38055;BRANGUES;38510;038;640
38056;BRESSIEUX;38870;038;95
38057;BRESSON;38320;038;683
38058;BREZINS;38590;038;2223
38059;BRIE-ET-ANGONNES;38320;038;2587
38060;BRION;38590;038;146
38061;LA BUISSE;38500;038;3305
38062;LA BUISSIERE;38530;038;744
38063;BURCIN;38690;038;455
38064;CESSIEU;38110;038;3183
38065;CHABONS;38690;038;2169
38066;CHALONS;38122;038;179
38067;CHAMAGNIEU;38460;038;1735
38068;CHAMPAGNIER;38800;038;1230
38069;CHAMPIER;38260;038;1459
38070;LE CHAMP-PRES-FROGES;38190;038;1225
38071;CHAMP-SUR-DRAC;38560;038;3204
38072;CHANAS;38150;038;2768
38073;CHANTELOUVE;38740;038;198
38074;CHANTESSE;38470;038;366
38075;CHAPAREILLAN;38530;038;3093
38076;LA CHAPELLE-DE-LA-TOUR;38110;038;1953
38077;LA CHAPELLE-DE-SURIEU;38150;038;773
38078;LA CHAPELLE-DU-BARD;38580;038;590
38079;CHAPONNAY;;038;
38080;CHARANCIEU;38490;038;787
38081;CHARANTONNAY;38790;038;2014
38082;CHARAVINES;38850;038;1964
38083;CHARETTE;38390;038;465
38084;CHARNECLES;38140;038;1433
38085;CHARVIEU-CHAVAGNEUX;38230;038;10186
38086;CHASSELAY;38470;038;410
38087;CHASSE-SUR-RHONE;38670;038;6365
38088;CHASSIEU;;038;
38089;CHASSIGNIEU;38730;038;230
38090;CHATEAU-BERNARD;38650;038;273
38091;CHATEAUVILAIN;38300;038;766
38092;CHATELUS;38680;038;94
38093;CHATENAY;38980;038;446
38094;CHATONNAY;38440;038;2062
38095;CHATTE;38160;038;2639
38096;CHAVAGNEUX-MONTBERTAND;;038;
38097;CHAVANOZ;38230;038;4933
38098;CHELIEU;38730;038;730
38099;CHEVRIERES;38160;038;749
38100;LE CHEYLAS;38570;038;2571
38101;CHEYSSIEU;38550;038;1044
38102;CHEZENEUVE;38300;038;647
38103;CHICHILIANNE;38930;038;308
38104;CHIMILIN;38490;038;1443
38105;CHIRENS;38850;038;2414
38106;CHOLONGE;38220;038;355
38107;CHONAS-L'AMBALLAN;38121;038;1730
38108;CHORANCHE;38680;038;120
38109;CHOZEAU;38460;038;1078
38110;CHUZELLES;38200;038;2304
38111;CLAIX;38640;038;8140
38112;CLAVANS-EN-HAUT-OISANS;38142;038;101
38113;CLELLES;38930;038;542
38114;CLONAS-SUR-VAREZE;38550;038;1483
38115;SAINT-MARTIN-DE-LA-CLUZE;38650;038;749
38116;COGNET;38350;038;40
38117;COGNIN-LES-GORGES;38470;038;644
38118;COLOMBE;38690;038;1669
38119;COLOMBIER-SAUGNIEU;;038;
38120;LA COMBE-DE-LANCEY;38190;038;726
38121;COMMELLE;;038;
38122;COMMUNAY;;038;
38123;CORBAS;;038;
38124;CORBELIN;38630;038;2285
38125;CORDEAC;;038;
38126;CORENC;38700;038;4205
38127;CORNILLON-EN-TRIEVES;38710;038;168
38128;CORPS;38970;038;455
38129;CORRENCON-EN-VERCORS;38250;038;377
38130;LA COTE-SAINT-ANDRE;38260;038;5106
38131;LES COTES-D'AREY;38138;038;2099
38132;LES COTES-DE-CORPS;38970;038;73
38133;COUBLEVIE;38500;038;5616
38134;COUR-ET-BUIS;38122;038;939
38135;COURTENAY;38510;038;1303
38136;CRACHIER;38300;038;546
38137;CRAS;38210;038;445
38138;CREMIEU;38460;038;3439
38139;CREYS-MEPIEU;38510;038;1522
38140;CROLLES;38920;038;8549
38141;CULIN;38300;038;773
38142;CURTIN;;038;
38143;DECINES-CHARPIEU;;038;
38144;DIEMOZ;38790;038;2836
38145;DIONAY;;038;
38146;DIZIMIEU;38460;038;853
38147;DOISSIN;38730;038;910
38148;DOLOMIEU;38110;038;3263
38149;DOMARIN;38300;038;1711
38150;DOMENE;38420;038;6747
38151;ECHIROLLES;38130;038;37144
38152;ECLOSE-BADINIERES;38300;038;1470
38153;ENGINS;38360;038;469
38154;ENTRAIGUES;38740;038;223
38155;ENTRE-DEUX-GUIERS;38380;038;1901
38156;LES EPARRES;38300;038;1004
38157;ESTRABLIN;38780;038;3608
38158;EYBENS;38320;038;10099
38159;EYDOCHE;38690;038;552
38160;EYZIN-PINET;38780;038;2418
38161;FARAMANS;38260;038;1068
38162;FAVERGES-DE-LA-TOUR;38110;038;1504
38163;LA FERRIERE;38580;038;396
38164;FEYZIN;;038;
38165;FITILIEU;;038;
38166;LA FLACHERE;38530;038;476
38167;FLACHERES;38690;038;545
38168;LA FOLATIERE;;038;
38169;FONTAINE;38600;038;23445
38170;FONTANIL-CORNILLON;38120;038;3207
38171;LA FORTERESSE;38590;038;332
38172;FOUR;38080;038;1658
38173;LE FRENEY-D'OISANS;38142;038;254
38174;LA FRETTE;38260;038;1115
38175;FROGES;38190;038;3451
38176;FRONTONAS;38290;038;2151
38177;LA GARDE;38520;038;103
38178;GENAS;;038;
38179;GIERES;38610;038;7220
38180;GILLONNAY;38260;038;1051
38181;GONCELIN;38570;038;2512
38182;LE GRAND-LEMPS;38690;038;3136
38183;GRANIEU;38490;038;511
38184;GRENAY;38540;038;1648
38185;GRENOBLE;38000;038;160441
38186;GRESSE-EN-VERCORS;38650;038;389
38187;LE GUA;38450;038;1821
38188;HERBEYS;38320;038;1385
38189;HEYRIEUX;38540;038;4776
38190;HIERES-SUR-AMBY;38118;038;1199
38191;HUEZ;38750;038;1340
38192;HURTIERES;38570;038;201
38193;L'ISLE-D'ABEAU;38080;038;16902
38194;IZEAUX;38140;038;2172
38195;IZERON;38160;038;754
38196;JALLIEU;;038;
38197;JANNEYRIAS;38280;038;1836
38198;JARCIEU;38270;038;1081
38199;JARDIN;38200;038;2212
38200;JARRIE;38560;038;3848
38201;JONAGE;;038;
38202;JONS;;038;
38203;LAFFREY;38220;038;473
38204;LALLEY;38930;038;197
38205;LANS-EN-VERCORS;38250;038;2795
38206;LAVAL;38190;038;1019
38207;LAVALDENS;38350;038;154
38208;LAVARS;38710;038;151
38209;LENTIOL;38270;038;242
38210;LEYRIEU;38460;038;885
38211;LIEUDIEU;38440;038;357
38212;LIVET-ET-GAVET;38220;038;1292
38213;LONGECHENAL;38690;038;596
38214;LUMBIN;38660;038;2239
38215;LUZINAY;38200;038;2358
38216;MALLEVAL-EN-VERCORS;38470;038;56
38217;MARCIEU;38350;038;73
38218;MARCILLOLES;38260;038;1197
38219;MARCOLLIN;38270;038;660
38220;MARENNES;;038;
38221;MARNANS;38980;038;144
38222;MASSIEU;38620;038;767
38223;MAUBEC;38300;038;1942
38224;MAYRES-SAVEL;38350;038;94
38225;MEAUDRE;38112;038;3142
38226;MENS;38710;038;1468
38227;MEPIEU;;038;
38228;MERLAS;38620;038;497
38229;MEYLAN;38240;038;18177
38230;MEYRIE;38300;038;1066
38231;MEYRIEU-LES-ETANGS;38440;038;1055
38232;MEYSSIES;38440;038;650
38233;MEYZIEU;;038;
38234;MIONS;;038;
38235;MIRIBEL-LANCHATRE;38450;038;464
38236;MIRIBEL-LES-ECHELLES;38380;038;1771
38237;MIZOEN;38142;038;194
38238;MOIDIEU-DETOURBE;38440;038;1983
38239;MOIRANS;38430;038;7655
38240;MOISSIEU-SUR-DOLON;38270;038;753
38241;MONESTIER-D'AMBEL;38970;038;16
38242;MONESTIER-DE-CLERMONT;38650;038;1459
38243;LE MONESTIER-DU-PERCY;38930;038;256
38244;MONSTEROUX-MILIEU;38122;038;816
38245;MONTAGNE;38160;038;273
38246;MONTAGNIEU;38110;038;1149
38247;MONTALIEU-VERCIEU;38390;038;3522
38248;MONTAUD;38210;038;545
38249;MONTBONNOT-SAINT-MARTIN;38330;038;6039
38250;MONTCARRA;38890;038;586
38251;MONTCEAU;;038;
38252;MONTCHABOUD;38220;038;346
38253;MONT-DE-LANS;38860;038;1965
38254;MONTEYNARD;38770;038;513
38255;MONTFALCON;38940;038;139
38256;MONTFERRAT;38620;038;1856
38257;MONTREVEL;38690;038;458
38258;MONT-SAINT-MARTIN;38120;038;80
38259;MONTSEVEROUX;38122;038;988
38260;MORAS;38460;038;543
38261;MORESTEL;38510;038;4625
38262;MORETEL-DE-MAILLES;;038;
38263;MORETTE;38210;038;396
38264;LA MORTE;38350;038;136
38265;LA MOTTE-D'AVEILLANS;38770;038;1713
38266;LA MOTTE-SAINT-MARTIN;38770;038;459
38267;MOTTIER;38260;038;781
38268;LE MOUTARET;38580;038;267
38269;LA MURE;38350;038;5128
38270;LA MURETTE;38140;038;1923
38271;MURIANETTE;38420;038;873
38272;MURINAIS;38160;038;406
38273;NANTES-EN-RATIER;38350;038;483
38274;NANTOIN;;038;
38275;SERRE-NERPOL;38470;038;349
38276;NIVOLAS-VERMELLE;38300;038;2717
38277;NOTRE-DAME-DE-COMMIERS;38450;038;542
38278;NOTRE-DAME-DE-L'OSIER;38470;038;507
38279;NOTRE-DAME-DE-MESAGE;38220;038;1143
38280;NOTRE-DAME-DE-VAULX;38144;038;542
38281;NOYAREY;38360;038;2333
38282;OPTEVOZ;38460;038;899
38283;ORIS-EN-RATTIER;38350;038;112
38284;ORNACIEUX;38260;038;876
38285;ORNON;38520;038;165
38286;OULLES;38520;038;6
38287;OYEU;38690;038;1059
38288;OYTIER-SAINT-OBLAS;38780;038;1700
38289;OZ;38114;038;217
38290;PACT;38270;038;870
38291;PAJAY;38260;038;1170
38292;PALADRU;38730;038;2588
38293;PANISSAGE;;038;
38294;PANOSSAS;38460;038;676
38295;PARMILIEU;38390;038;735
38296;LE PASSAGE;38490;038;913
38297;PASSINS;38510;038;1894
38298;LE PEAGE-DE-ROUSSILLON;38550;038;6575
38299;PELLAFOL;38970;038;139
38300;PENOL;38260;038;371
38301;PERCY;38930;038;179
38302;LE PERIER;;038;
38303;LA PIERRE;38570;038;570
38304;PIERRE-CHATEL;38119;038;1530
38305;LE PIN;;038;
38306;PINSOT;;038;
38307;PISIEU;38270;038;530
38308;PLAN;38590;038;273
38309;POISAT;38320;038;2154
38310;POLIENAS;38210;038;1228
38311;POMMIER-DE-BEAUREPAIRE;38260;038;724
38312;POMMIERS-LA-PLACETTE;;038;
38313;PONSONNAS;38350;038;311
38314;PONTCHARRA;38530;038;7519
38315;LE PONT-DE-BEAUVOISIN;38480;038;3712
38316;PONT-DE-CHERUY;38230;038;6024
38317;LE PONT-DE-CLAIX;38800;038;10792
38318;PONT-EVEQUE;38780;038;5363
38319;PONT-EN-ROYANS;38680;038;816
38320;PORCIEU-AMBLAGNIEU;38390;038;1826
38321;PREBOIS;38710;038;173
38322;PRESLES;38680;038;94
38323;PRESSINS;38480;038;1183
38324;PRIMARETTE;38270;038;734
38325;PROVEYSIEUX;38120;038;522
38326;PRUNIERES;38350;038;379
38327;PUSIGNAN;;038;
38328;QUAIX-EN-CHARTREUSE;38950;038;930
38329;QUET-EN-BEAUMONT;38970;038;68
38330;QUINCIEU;38470;038;103
38331;REAUMONT;38140;038;1029
38332;RENAGE;38140;038;3518
38333;RENCUREL;38680;038;330
38334;REVEL;38420;038;1356
38335;REVEL-TOURDAN;38270;038;1077
38336;REVENTIN-VAUGRIS;38121;038;2009
38337;RIVES;38140;038;6751
38338;LA RIVIERE;38210;038;749
38339;ROCHE;38090;038;2184
38340;LES ROCHES-DE-CONDRIEU;38370;038;2018
38341;ROCHETOIRIN;38110;038;1130
38342;ROISSARD;38650;038;323
38343;ROMAGNIEU;38480;038;1615
38344;ROUSSILLON;38150;038;8576
38345;ROVON;38470;038;621
38346;ROYAS;38440;038;404
38347;ROYBON;38940;038;1159
38348;RUY;38300;038;4825
38349;SABLONS;38550;038;2307
38350;SAINTE-AGNES;38190;038;572
38351;SAINT-AGNIN-SUR-BION;38300;038;1111
38352;SAINT-ALBAN-DE-ROCHE;38080;038;2191
38353;SAINT-ALBAN-DU-RHONE;38370;038;859
38354;SAINT-ALBIN-DE-VAULSERRE;38480;038;415
38355;SAINT-ANDEOL;38650;038;129
38356;SAINT-ANDRE-EN-ROYANS;38680;038;328
38357;SAINT-ANDRE-LE-GAZ;38490;038;2903
38358;SAINTE-ANNE-SUR-GERVONDE;38440;038;728
38359;SAINT-ANTOINE-L'ABBAYE;38160;038;1190
38360;SAINT-APPOLINARD;38160;038;422
38361;SAINT-AREY;38350;038;82
38362;SAINT-AUPRE;38960;038;1210
38363;SAINT-BARTHELEMY;38270;038;970
38364;SAINT-BARTHELEMY-DE-SECHILIENNE;38220;038;434
38365;SAINT-BAUDILLE-DE-LA-TOUR;38118;038;833
38366;SAINT-BAUDILLE-ET-PIPET;38710;038;268
38367;SAINT-BERNARD;;038;
38368;SAINT-BLAISE-DU-BUIS;38140;038;1119
38369;SAINTE-BLANDINE;38110;038;1023
38370;SAINT-BONNET-DE-CHAVAGNE;38840;038;671
38371;SAINT-BONNET-DE-MURE;;038;
38372;SAINT-BUEIL;38620;038;734
38373;SAINT-CASSIEN;38500;038;1191
38374;SAINT-CHEF;38890;038;3780
38375;SAINT-CHRISTOPHE-EN-OISANS;38520;038;110
38376;SAINT-CHRISTOPHE-SUR-GUIERS;38380;038;833
38377;SAINT-CLAIR-DE-LA-TOUR;38110;038;3515
38378;SAINT-CLAIR-DU-RHONE;38370;038;3791
38379;SAINT-CLAIR-SUR-GALAURE;38940;038;277
38380;SAINT-DIDIER-DE-BIZONNES;38690;038;313
38381;SAINT-DIDIER-DE-LA-TOUR;38110;038;2151
38382;SAINT-EGREVE;38120;038;16164
38383;SAINT-ETIENNE-DE-CROSSEY;38960;038;2703
38384;SAINT-ETIENNE-DE-SAINT-GEOIRS;38590;038;3250
38385;SAINT-GENIS;;038;
38386;SAINT-GEOIRE-EN-VALDAINE;38620;038;2435
38387;SAINT-GEOIRS;38590;038;519
38388;SAINT-GEORGES-DE-COMMIERS;38450;038;2569
38389;SAINT-GEORGES-D'ESPERANCHE;38790;038;3507
38390;SAINT-GERVAIS;38470;038;553
38391;SAINT-GUILLAUME;38650;038;252
38392;SAINT-HILAIRE-DE-BRENS;38460;038;637
38393;SAINT-HILAIRE-DE-LA-COTE;38260;038;1591
38394;SAINT-HILAIRE-DU-ROSIER;38840;038;1901
38395;SAINT-HILAIRE;38660;038;2453
38396;SAINT-HONORE;38350;038;837
38397;SAINT-ISMIER;38330;038;7378
38398;SAINT-JEAN-D'AVELANNE;38480;038;992
38399;SAINT-JEAN-DE-BOURNAY;38440;038;4691
38400;SAINT-JEAN-DE-MOIRANS;38430;038;3644
38401;SAINT-JEAN-DE-SOUDAIN;38110;038;1676
38402;SAINT-JEAN-DE-VAULX;38220;038;548
38403;SAINT-JEAN-D'HERANS;38710;038;291
38404;SAINT-JEAN-LE-VIEUX;38420;038;304
38405;SAINT-JOSEPH-DE-RIVIERE;38134;038;1252
38406;SAINT-JULIEN-DE-L'HERMS;38122;038;156
38407;SAINT-JULIEN-DE-RAZ;38134;038;1017
38408;SAINT-JUST-CHALEYSSIN;38540;038;2717
38409;SAINT-JUST-DE-CLAIX;38680;038;1344
38410;SAINT-LATTIER;38840;038;1423
38411;SAINT-LAURENT-DE-MURE;;038;
38412;SAINT-LAURENT-DU-PONT;38380;038;4612
38413;SAINT-LAURENT-EN-BEAUMONT;38350;038;438
38414;SAINTE-LUCE;38970;038;43
38415;SAINT-MARCEL-BEL-ACCUEIL;38080;038;1471
38416;SAINT-MARCELLIN;38160;038;7945
38417;SAINTE-MARIE-D'ALLOIX;38660;038;496
38418;SAINTE-MARIE-DU-MONT;38660;038;237
38419;SAINT-MARTIN-DE-CLELLES;38930;038;187
38420;SAINT-MARTIN-DE-VAULSERRE;38480;038;253
38421;SAINT-MARTIN-D'HERES;38400;038;38200
38422;SAINT-MARTIN-D'URIAGE;38410;038;5687
38423;SAINT-MARTIN-LE-VINOUX;38950;038;5942
38424;SAINT-MAURICE-EN-TRIEVES;38930;038;171
38425;SAINT-MAURICE-L'EXIL;38550;038;6481
38426;SAINT-MAXIMIN;38530;038;672
38427;SAINT-MICHEL-DE-SAINT-GEOIRS;38590;038;303
38428;SAINT-MICHEL-EN-BEAUMONT;38350;038;31
38429;SAINT-MICHEL-LES-PORTES;38650;038;288
38430;SAINT-MURY-MONTEYMOND;38190;038;332
38431;SAINT-NAZAIRE-LES-EYMES;38330;038;3050
38432;SAINT-NICOLAS-DE-MACHERIN;38500;038;1002
38433;SAINT-NIZIER-DU-MOUCHEROTTE;38250;038;1114
38434;SAINT-ONDRAS;38490;038;654
38435;SAINT-PANCRASSE;;038;
38436;SAINT-PAUL-DE-VARCES;38760;038;2288
38437;SAINT-PAUL-D'IZEAUX;38140;038;299
38438;SAINT-PAUL-LES-MONESTIER;38650;038;268
38439;SAINT-PIERRE-D'ALLEVARD;38570;038;3427
38440;SAINT-PIERRE-DE-BRESSIEUX;38870;038;774
38441;SAINT-PIERRE-DE-CHANDIEU;;038;
38442;SAINT-PIERRE-DE-CHARTREUSE;38380;038;988
38443;SAINT-PIERRE-DE-CHERENNES;38160;038;477
38444;SAINT-PIERRE-DE-MEAROZ;38350;038;122
38445;SAINT-PIERRE-DE-MESAGE;38220;038;787
38446;SAINT-PIERRE-D'ENTREMONT;38380;038;584
38447;SAINT-PRIEST;;038;
38448;SAINT-PRIM;38370;038;1438
38449;SAINT-QUENTIN-FALLAVIER;38070;038;6084
38450;SAINT-QUENTIN-SUR-ISERE;38210;038;1494
38451;SAINT-ROMAIN-DE-JALIONAS;38460;038;3387
38452;SAINT-ROMAIN-DE-SURIEU;38150;038;378
38453;SAINT-ROMANS;38160;038;1826
38454;SAINT-SAUVEUR;38160;038;2157
38455;SAINT-SAVIN;38300;038;4285
38456;SAINT-SEBASTIEN;38710;038;487
38457;SAINT-SIMEON-DE-BRESSIEUX;38870;038;2986
38458;SAINT-SORLIN-DE-MORESTEL;38510;038;630
38459;SAINT-SORLIN-DE-VIENNE;38200;038;925
38460;SAINT-SULPICE-DES-RIVOIRES;38620;038;443
38461;SAINT-SYMPHORIEN-D'OZON;;038;
38462;SAINT-THEOFFREY;38119;038;554
38463;SAINT-VERAND;38160;038;1751
38464;SAINT-VICTOR-DE-CESSIEU;38110;038;2298
38465;SAINT-VICTOR-DE-MORESTEL;38510;038;1115
38466;SAINT-VINCENT-DE-MERCUZE;38660;038;1553
38467;SALAGNON;38890;038;1490
38468;SALAISE-SUR-SANNE;38150;038;4559
38469;LA SALETTE-FALLAVAUX;38970;038;68
38470;LA SALLE-EN-BEAUMONT;38350;038;343
38471;LE SAPPEY-EN-CHARTREUSE;38700;038;1163
38472;SARCENAS;38700;038;218
38473;SARDIEU;38260;038;1180
38474;SASSENAGE;38360;038;11259
38475;SATOLAS-ET-BONCE;38290;038;2515
38476;SAVAS-MEPIN;38440;038;908
38477;SAVEL;;038;
38478;SECHILIENNE;38220;038;1076
38479;SEMONS;38260;038;2068
38480;SEPTEME;38780;038;2112
38481;SEREZIN-DE-LA-TOUR;38300;038;1138
38482;SEREZIN-DU-RHONE;;038;
38483;SERMERIEU;38510;038;1709
38484;SERPAIZE;38200;038;2143
38485;SEYSSINET-PARISET;38170;038;12033
38486;SEYSSINS;38180;038;7935
38487;SEYSSUEL;38200;038;2101
38488;SICCIEU-SAINT-JULIEN-ET-CARISIEU;38460;038;599
38489;SIEVOZ;38350;038;135
38490;SILLANS;38590;038;1993
38491;SIMANDRES;;038;
38492;SINARD;38650;038;724
38493;SOLAIZE;;038;
38494;SOLEYMIEU;38460;038;818
38495;LA SONE;38840;038;589
38496;SONNAY;38150;038;1264
38497;SOUSVILLE;38350;038;143
38498;SUCCIEU;38300;038;757
38499;SUSVILLE;38350;038;1222
38500;TECHE;38470;038;580
38501;TENCIN;38570;038;2151
38502;TERNAY;;038;
38503;LA TERRASSE;38660;038;2637
38504;THEYS;38570;038;2090
38505;THODURE;38260;038;787
38506;THUELLIN;;038;
38507;TIGNIEU-JAMEYZIEU;38230;038;7654
38508;TORCHEFELON;38690;038;820
38509;LA TOUR-DU-PIN;38110;038;8374
38510;TOUSSIEU;;038;
38511;LE TOUVET;38660;038;3277
38512;TRAMOLE;38300;038;802
38513;TREFFORT;38650;038;308
38514;TREMINIS;38710;038;178
38515;TREPT;38460;038;2268
38516;LA TRONCHE;38700;038;6742
38517;TULLINS;38210;038;7939
38518;VALBONNAIS;38740;038;518
38519;VALENCIN;38540;038;2928
38520;VALENCOGNE;38730;038;718
38521;LA VALETTE;38350;038;69
38522;VALJOUFFREY;38740;038;132
38523;VARACIEUX;38470;038;862
38524;VARCES-ALLIERES-ET-RISSET;38760;038;8465
38525;VASSELIN;38890;038;466
38526;VATILIEU;38470;038;371
38527;VAUJANY;38114;038;346
38528;VAULNAVEYS-LE-BAS;38410;038;1351
38529;VAULNAVEYS-LE-HAUT;38410;038;4025
38530;VAULX-MILIEU;38090;038;2588
38531;VELANNE;38620;038;567
38532;VENERIEU;38460;038;933
38533;VENON;38610;038;748
38534;VENOSC;;038;
38535;VERNAS;38460;038;269
38536;VERNIOZ;38150;038;1421
38537;LA VERPILLIERE;38290;038;7381
38538;LE VERSOUD;38420;038;4997
38539;VERTRIEU;38390;038;638
38540;VEUREY-VOROIZE;38113;038;1459
38541;VEYRINS-THUELLIN;;038;
38542;VEYSSILIEU;38460;038;345
38543;VEZERONCE-CURTIN;38510;038;2177
38544;VIENNE;38200;038;30334
38545;VIF;38450;038;8673
38546;VIGNIEU;38890;038;1054
38547;VILLARD-BONNOT;38190;038;7354
38548;VILLARD-DE-LANS;38250;038;4459
38549;VILLARD-NOTRE-DAME;38520;038;31
38550;VILLARD-RECULAS;38114;038;57
38551;VILLARD-REYMOND;38520;038;41
38552;VILLARD-SAINT-CHRISTOPHE;38119;038;415
38553;VILLEFONTAINE;38090;038;19106
38554;VILLEMOIRIEU;38460;038;1889
38555;VILLENEUVE-DE-MARC;38440;038;1190
38556;VILLE-SOUS-ANJOU;38150;038;1199
38557;VILLETTE-D'ANTHON;38280;038;5202
38558;VILLETTE-DE-VIENNE;38200;038;1951
