id_bien;id_commune;no_voie;type_voie;indice_repetition;voie;nombre_piece;surface_carrez;surface_reelle_bati;type_local
31446;94044;57;AV;B;DES TILLEULS;2;40.00;40;Appartement
765;06018;305;AV;;SAINT PHILIPPE;2;41.00;40;Appartement
2094;10325;25;AV;;DES FEUILLATES;2;41.00;41;Maison
2658;13028;10;RUE;;DU GRAND MADIER;3;41.00;45;Appartement
5633;31555;47;RUE;;DU CHANT DU MERLE;2;41.00;41;Appartement
5941;33051;2;ALL;;MAURICE LAFON;2;41.00;41;Appartement
6033;33063;24;RUE;;MONTMEJEAN;2;41.00;41;Appartement
7896;35281;20;BD;;PIERRE MENDES FRANCE;2;41.00;41;Appartement
12471;59350;27;RUE;;DES POSTES;2;41.00;41;Appartement
12996;60159;2;RUE;;AMPERE;1;41.00;37;Appartement
13370;62758;162;RTE;;DE SAINT OMER;3;41.00;50;Appartement
15070;69388;13;RUE;;CDT CAROLINE AIGLE;2;41.00;41;Appartement
16456;75105;34;RUE;;DU FER A MOULIN;2;41.00;44;Appartement
17321;75110;62;RUE;;DU FBG SAINT DENIS;2;41.00;42;Appartement
22263;77445;38;RUE;;FRANCOIS VILLON;2;41.00;41;Appartement
23368;78486;3;RUE;;DE LA FORET VERTE;2;41.00;41;Appartement
25584;84054;768;CHE;B;DE RIGAULTE;2;41.00;41;Appartement
31235;94037;28;RUE;;RAYMOND LEFEBVRE;3;41.00;41;Appartement
168;01357;77;RUE;B;DU COMMERCE;2;42.00;43;Appartement
3269;13210;5218;CHE;F;DE L ARGILE;2;42.00;28;Appartement
3315;13211;10;AV;;RAOUL FOLLEREAU;2;42.00;40;Appartement
3885;17094;103;BD;;DE LATTRE DE TASSIGNY;2;42.00;42;Appartement
5936;33051;10;RUE;;MONTESQUIEU;2;42.00;42;Maison
9107;40281;220;CHE;;DE LAREIGNE;2;42.00;42;Appartement
10931;48095;23;RUE;;DU PRE VIVAL;2;42.00;41;Appartement
11115;49214;24;RUE;;VICTOR HUGO;2;42.00;42;Appartement
11983;56007;3;RUE;;LOUIS BILLET;2;42.00;41;Appartement
12838;59606;8;;;COUR DELSAUX;1;42.00;38;Appartement
12852;59648;8;RUE;;BOILEAU;2;42.00;42;Appartement
13417;63285;20;AV;;DE VERDUN;1;42.00;35;Appartement
14329;69264;61;RUE;;FRANCOIS POLOT;2;42.00;44;Appartement
20590;75120;36;RUE;;SORBIER;2;42.00;41;Appartement
22245;77438;13;PL;;CLAUDE MONET;2;42.00;42;Appartement
22298;77449;2;ALL;;DES BELLES AULNES;2;42.00;44;Appartement
23506;78517;9;RUE;;G. LENOTRE;2;42.00;45;Appartement
23910;78646;58;RUE;;SAINT CHARLES;2;42.00;45;Appartement
24023;78686;85;AV;;DU GENERAL LECLERC;1;42.00;41;Appartement
25168;83130;6;RUE;;NOTRE DAME;2;42.00;41;Appartement
27662;91692;12;AV;;DE PROVENCE;2;42.00;42;Appartement
28936;92050;7;AV;;VLADIMIR ILITCH LENINE;2;42.00;46;Appartement
29530;93001;19;CHE;;DU HAUT SAINT DENIS;2;42.00;41;Appartement
32431;94081;19;RUE;;CHOISY;2;42.00;35;Maison
32661;95063;14;IMP;;PLAINCHAULT LACROIX;2;42.00;41;Appartement
1551;06094;23;RTE;;DU   LAGAS;2;43.00;47;Appartement
8871;40004;97;RUE;;DU COUT;2;43.00;43;Appartement
10828;46042;335;RUE;;ST AMBROISE;2;43.00;42;Appartement
10887;47195;71;ALL;;D ALBRET;2;43.00;40;Appartement
11876;54431;38;PL;;DUROC;2;43.00;50;Appartement
12302;59017;10;RUE;;DE LA GARE;3;43.00;43;Appartement
13337;62193;29;RUE;;DE LA POMME D OR;2;43.00;44;Appartement
16421;75105;14;RUE;;XAVIER PRIVAS;2;43.00;40;Appartement
18627;75115;43;RUE;;DE L ABBE GROULT;2;43.00;45;Appartement
20699;75120;86;RUE;;DE MENILMONTANT;2;43.00;38;Appartement
21010;76498;22;RUE;;DES LIMITES;2;43.00;42;Appartement
22211;77407;36;RUE;;JACQUES MADELIN;1;43.00;43;Appartement
22290;77449;42;CRS;;DU DANUBE;2;43.00;43;Appartement
25217;83137;23;RUE;;DU DOCTEUR BARROIS;4;43.00;41;Appartement
26459;91097;1;RES;;LES MARELLES;2;43.00;45;Appartement
29271;92063;19;BD;;DES COTEAUX;2;43.00;45;Appartement
1549;06094;3;RUE;;DE  LA  CHABRIETTE;1;44.00;50;Appartement
2948;13204;30;RUE;;ELEMIR BOURGES;4;44.00;77;Appartement
4401;25056;53;RUE;B;DE BELFORT;2;44.00;45;Appartement
4887;28168;11;RUE;;DE L HOSTEL DIEU;4;44.00;60;Appartement
10582;45147;27;RUE;;JULES GUESDE;2;44.00;44;Appartement
16533;75106;113;RUE;;DE RENNES;3;44.00;50;Appartement
18181;75114;1;VLA;;ADRIENNE SIMON;3;44.00;41;Appartement
21452;77111;12;PAS;;DES ECOLES;2;44.00;44;Appartement
24182;80533;6;RUE;;DE L EGLISE;2;44.00;49;Appartement
24889;83112;6;IMP;;DU VALLAT;2;44.00;44;Appartement
26307;89380;121;;;MARDILLY;2;44.00;43;Appartement
27004;91345;3;RUE;;DES COQUELICOTS;1;44.00;22;Appartement
27388;91570;27;RUE;;DU FOUR;2;44.00;42;Appartement
34130;2A349;132;;;LES CLAIRIERES DE TREVOLE;3;44.00;64;Appartement
1158;06088;10;RUE;;LAURENT GIAUME;2;45.00;45;Appartement
5297;30189;1;RUE;;DE BOURGOGNE;2;45.00;47;Appartement
8879;40046;123;RUE;;DES MULETIERS;2;45.00;46;Maison
10737;45234;235;FG;;SAINT VINCENT;2;45.00;46;Appartement
21158;76705;14;RUE;;DANIELLE CASANOVA;1;45.00;45;Maison
24926;83118;23;PL;;DE CHATEAUDUN;3;45.00;46;Appartement
25675;85011;21;RUE;;DE LA BILLARDIERE;3;45.00;45;Appartement
26181;88209;2;RUE;;HENRI NICOLAS;2;45.00;50;Appartement
27125;91425;1;RUE;;PAUL FORT;2;45.00;48;Appartement
28522;92040;21;RUE;;D ESTIENNE D ORVES;2;45.00;45;Appartement
29596;93007;8;RUE;;VEUVE BOUQUIN;2;45.00;44;Appartement
32388;94080;14;AV;;GEORGES CLEMENCEAU;2;45.00;44;Appartement
33189;95355;11;RUE;;DE L HOTEL DE VILLE;3;45.00;45;Appartement
33907;2A004;4;RUE;;POZZO DI BORGO;1;45.00;35;Appartement
7097;34023;8;RUE;;DES ALIZES;2;46.00;46;Appartement
10239;44135;14;RUE;;GENERAL LECLERC;4;46.00;53;Appartement
10538;45004;433;RUE;;DE LA NIVELLE;2;46.00;46;Appartement
10805;45285;8;RUE;;OLYMPE DE GOUGES;2;46.00;45;Appartement
10904;47323;59;RUE;;DES FONTANELLES;2;46.00;46;Appartement
11200;50129;38;RUE;;SURCOUF;3;46.00;53;Maison
11392;51230;7;RUE;;DU FAUBOURG D IGNY;2;46.00;46;Appartement
11695;54273;36;RUE;;JEAN ROSTAND;2;46.00;45;Appartement
11898;54482;46;AV;;CARNOT;3;46.00;56;Appartement
13581;64445;6;RUE;;DU GYPAETE;2;46.00;45;Appartement
15037;69387;4;RUE;;PROFESSEUR GRIGNARD;1;46.00;49;Appartement
15218;70285;12;RUE;;DE L ECOLE - HERICOURT;2;46.00;46;Appartement
20882;76351;23;RUE;;BOIELDIEU;2;46.00;46;Appartement
21167;76758;18;RUE;;GUY DE MAUPASSANT;2;46.00;42;Appartement
23174;78383;1;PL;;D AUXOIS;2;46.00;46;Appartement
25232;83137;36;RUE;;JULY;3;46.00;53;Appartement
26814;91228;4;SQ;;ARTHUR RIMBAUD;2;46.00;47;Appartement
26836;91228;66;RUE;;DE L'ESSONNE;2;46.00;46;Appartement
30179;93057;129;ALL;;JULES AUFFRET;2;46.00;46;Appartement
30931;94019;37;RUE;;ARISTIDE BRIAND;2;46.00;47;Appartement
31579;94052;1;RUE;;JULES FERRY;3;46.00;44;Appartement
33499;95572;1;RUE;;GIUSEPPE VERDI;2;46.00;46;Appartement
3483;13214;5001;;F;LES ROSIERS;3;47.00;48;Appartement
12273;59009;3;RUE;;DE LA CHEVALERIE;2;47.00;46;Appartement
12376;59250;1068;RUE;;FAIDHERBE;3;47.00;46;Appartement
15664;74042;315;AV;;DE LA GARE;2;47.00;46;Appartement
18240;75114;21;RUE;;DE LA SABLIERE;4;47.00;51;Appartement
21086;76540;65;RUE;;EAU DE ROBEC;2;47.00;40;Appartement
25284;83137;57;IMP;;GRANDVAL;3;47.00;49;Appartement
26364;91021;6;RUE;;DES GROUAISONS;2;47.00;50;Appartement
26966;91338;26;RUE;;DE PARIS;2;47.00;47;Appartement
3625;14333;10;PL;;ALBERT SOREL;3;48.00;48;Appartement
5606;31555;24;RUE;;DES ANGES;2;48.00;49;Appartement
8052;37132;24;AV;B;ARISTIDE BRIAND;2;48.00;48;Appartement
10274;44143;4;RUE;;EUGENIE  COTTON;2;48.00;50;Appartement
11264;50218;25;AV;;ARISTIDE BRIAND;2;48.00;48;Appartement
12070;56107;36;RUE;;DE PLOEMEUR;3;48.00;57;Appartement
12467;59350;260;RUE;;DU FBG D ARRAS;1;48.00;49;Appartement
13276;62041;41;RUE;;DE CAMBRAI;2;48.00;32;Appartement
13400;62899;4;RUE;;LATHAM;2;48.00;44;Maison
14590;69381;12;RUE;;OZANAM;1;48.00;33;Appartement
21176;76758;16;AV;;MAL LECLERC;2;48.00;47;Appartement
21208;77014;6;AV;;DES MARRONNIERS;2;48.00;49;Appartement
23171;78383;8;RUE;;DU VENDELAIS;2;48.00;48;Appartement
24113;80021;7;RUE;;DES ORFEVRES;2;48.00;48;Appartement
25613;84087;73;RUE;;ALBIN DURAND;2;48.00;48;Appartement
27350;91549;286;RTE;;DE CORBEIL;2;48.00;49;Appartement
3943;17300;6;RUE;;FLEURIAU;2;49.00;50;Appartement
8801;38567;76;AV;;HENRY DUHAMEL;2;49.00;43;Appartement
17389;75110;27;BD;;DE LA VILLETTE;3;49.00;50;Appartement
18575;75115;30;RUE;;LECOURBE;2;49.00;49;Appartement
20783;76216;146;RTE;;DE DIEPPE;3;49.00;57;Maison
23037;78358;63;RUE;;SAINT NICOLAS;2;49.00;30;Appartement
23239;78403;36;RUE;;ALFRED LASSON;3;49.00;67;Appartement
23802;78640;8;AV;;DU GENERAL DE GAULLE;2;49.00;49;Appartement
25332;83137;17;AV;;DE L ELISA;3;49.00;50;Appartement
26139;88160;2;RUE;;DE COURCY;2;49.00;48;Appartement
26942;91326;5;RUE;;MONTTESSUY;3;49.00;49;Appartement
29241;92063;44;RUE;;PEREIRE;2;49.00;49;Appartement
30811;94017;35;RUE;;DE PLESSIS TREVISE;1;49.00;55;Appartement
32494;95018;118;RUE;;DU MOULIN SARRAZIN;3;49.00;48;Appartement
2024;08105;47;AV;;CHARLES BOUTET;2;50.00;56;Appartement
2074;10081;30;RUE;T;VEUVE BENARD BODIE;3;50.00;57;Appartement
2105;10333;26;RUE;A;JULES DIDIER;2;50.00;50;Appartement
7333;34172;45;RUE;;ESCULAPE;1;50.00;20;Appartement
9126;40287;205;RUE;;DU LAC EN BERNON;3;50.00;40;Appartement
9389;42187;16;RUE;;JEAN MERMOZ;2;50.00;52;Appartement
10918;48027;5051;AV;;DES THERMES;3;50.00;52;Appartement
25411;83153;9001;;;PORT SOLEIL;3;50.00;54;Appartement
26098;87187;22;AV;;GAMBETTA;2;50.00;40;Appartement
26192;88270;11;RTE;;DE BAZOILLES;3;50.00;65;Maison
27241;91477;35;RUE;;JACQUES DUCLOS;2;50.00;51;Appartement
27345;91549;185;RTE;;DE LONGPONT;3;50.00;58;Appartement
27437;91587;5;ALL;;DU SAUT DU LOUP;2;50.00;50;Appartement
28984;92051;56;RUE;;DE SABLONVILLE;3;50.00;50;Appartement
30767;94016;8;RUE;;DE PROVENCE;3;50.00;51;Appartement
31077;94028;7;RUE;;DU GEN DE LARMINAT;2;50.00;50;Appartement
32183;94076;1;AV;;LOUIS BLERIOT;2;50.00;51;Appartement
32504;95018;1;RUE;;DEFRESNE BAST;1;50.00;20;Appartement
33603;95585;28;;;PARC DE MIRAVILLE;3;50.00;49;Appartement
103;01173;18;AV;;FRANCIS BLANCHARD;2;51.00;54;Appartement
977;06066;5142;;;LA VILLE;3;51.00;46;Appartement
4699;27229;15;RUE;;DU MARECHAL JOFFRE;2;51.00;52;Appartement
7634;35093;10;RUE;;DES CORBIERES;3;51.00;43;Appartement
7696;35188;37;BD;;BALZAC;2;51.00;52;Appartement
10043;44109;5;RUE;;CHARLES VIAUD;2;51.00;47;Appartement
12197;56186;17;RUE;;DE PORT MARIA;2;51.00;48;Appartement
15994;75101;24;PL;;DAUPHINE;2;51.00;52;Appartement
23508;78517;2;RES;;LENOTRE;2;51.00;51;Appartement
26348;90010;16;BD;;RENAUD DE BOURGOGNE;3;51.00;52;Appartement
32463;94081;4;RUE;;COLETTE;2;51.00;51;Appartement
32801;95197;7;RUE;;ABEL FAUVEAU;2;51.00;53;Appartement
33399;95500;73;RUE;;DE ROUEN;2;51.00;60;Appartement
33617;95598;31;AV;;KELLERMANN;3;51.00;51;Appartement
2903;13203;24;RUE;;DU JET D EAU;3;52.00;74;Appartement
3134;13208;4;RUE;;DE LA CALANQUE;3;52.00;51;Appartement
5846;33009;6;AV;;DU PARC;3;52.00;64;Appartement
8522;38191;604;RTE;;DU SIGNAL;2;52.00;52;Appartement
9161;40310;2;RUE;;DE MAOUCOUT;2;52.00;52;Appartement
11743;54329;13;RUE;;CHANZY;2;52.00;62;Appartement
12214;56186;7;BD;;RENE CASSIN;2;52.00;66;Appartement
14767;69383;32;RUE;;TURBIL;2;52.00;38;Appartement
15873;74256;65;IMP;;DES EDELWEISS;2;52.00;54;Appartement
21377;77085;2;RUE;;DE LA GARE;2;52.00;52;Appartement
21789;77284;39;RUE;;DE LA GRANDE ILE;3;52.00;51;Appartement
25245;83137;5;RUE;;PICOT;2;52.00;50;Appartement
30774;94016;30;AV;;LOUIS GEORGEON;2;52.00;50;Appartement
32715;95127;12;PL;;DES CERCLADES;2;52.00;53;Appartement
4814;28085;5;RUE;;SAINT ANDRE;2;53.00;52;Appartement
11806;54395;31;RUE;;DES CARMES;2;53.00;54;Appartement
12713;59457;366;RUE;;DE LA PREVOTE;3;53.00;56;Appartement
12726;59507;107;RUE;;ROGER SALENGRO;3;53.00;54;Appartement
13146;60432;6;RUE;;GERARD DE NERVAL;1;53.00;53;Appartement
14732;69382;51;CRS;;CHARLEMAGNE;2;53.00;53;Appartement
15724;74090;23;CHE;;DE L ESSERT;2;53.00;53;Appartement
15810;74208;661;AV;;DU DOCTEUR JACQUES ARNAUD;1;53.00;45;Appartement
20777;76164;9001;LOT;;GUY DE MAUPASSANT;2;53.00;42;Appartement
23469;78502;13;RTE;;DE VERSAILLES;2;53.00;55;Appartement
23662;78586;11;RUE;;MAETERLINCK;2;53.00;56;Appartement
31726;94058;13;BD;;FOCH;2;53.00;56;Appartement
33355;95491;8;RUE;;VICTOR HUGO;3;53.00;53;Appartement
33549;95582;26;RUE;;DES TARTRES;2;53.00;52;Appartement
1016;06075;143;AV;;PORTE DES ALPES;3;54.00;56;Appartement
2792;13201;31;RUE;;D AUBAGNE;3;54.00;56;Appartement
2849;13202;1;RUE;;FRANCOIS MASSABO;3;54.00;56;Appartement
5766;32013;3;RUE;;DAUMESNIL;2;54.00;57;Appartement
8342;38185;25;RUE;;JOSEPH BOUCHAYER;3;54.00;53;Appartement
11729;54323;4;RUE;;DE TURENNE;3;54.00;55;Appartement
12738;59512;12;RUE;;DU COQ FRANCAIS;2;54.00;53;Appartement
13477;64129;60;RUE;;DU LACAOU;3;54.00;54;Appartement
15346;72132;20;RUE;;DENFERT ROCHEREAU;2;54.00;53;Appartement
15375;72181;25;RUE;;DU TERTRE SAINT LAURENT;3;54.00;55;Appartement
17960;75112;8;RUE;;ERNEST LACOSTE;3;54.00;52;Appartement
20427;75119;35;AV;;MATHURIN MOREAU;2;54.00;48;Appartement
20822;76259;253;RUE;;ANITA CONTI;3;54.00;54;Appartement
20835;76276;8;RUE;;JEAN METADIER;2;54.00;54;Appartement
22552;78123;32;RUE;;PAUL CEZANNE;3;54.00;54;Appartement
25604;84083;46;AV;;JEAN MOULIN;3;54.00;54;Appartement
26366;91021;8;RUE;;CHARLES PHILIPPE LEMAIRE;3;54.00;54;Appartement
26672;91191;28;AV;;JEAN JAURES;3;54.00;52;Appartement
27319;91521;2;AV;;GAMBETTA;2;54.00;52;Appartement
27402;91570;8;RUE;;GOUNOD;2;54.00;53;Appartement
29905;93048;16;RUE;;DES CHANTEREINES;2;54.00;54;Appartement
31402;94043;13;AV;;DOC ANTOINE LACROIX;3;54.00;57;Appartement
33702;972201;5083;;;DESCHAMPS;3;54.00;63;Appartement
2255;11069;4;RUE;;JEAN BAPTISTE COROT;3;55.00;55;Appartement
2752;13086;26;AV;;GENERAL DE GAULLE;2;55.00;52;Appartement
4016;18033;7;RUE;;JEANNE DE FRANCE;3;55.00;55;Appartement
6296;33075;30;AV;;RAYMOND MANAUD;2;55.00;55;Appartement
6304;33080;2;RUE;;DES PROMENADES;3;55.00;64;Appartement
6477;33203;1174;VGE;;ESPACOTEL;3;55.00;55;Appartement
8511;38186;183;CHE;;GARDE ROLLAND;2;55.00;56;Appartement
8815;39198;3;RUE;;DU PARLEMENT;3;55.00;60;Appartement
9138;40296;12;AV;;CHAMBRELENT;3;55.00;48;Maison
11233;50165;26;RTE;;DE COUTANCES;3;55.00;53;Appartement
12466;59350;24;RUE;;NICOLAS LEBLANC;2;55.00;55;Appartement
12885;60057;6;RUE;;PIERRE GARBET;3;55.00;55;Appartement
14972;69386;20;RUE;;DUQUESNE;2;55.00;62;Appartement
15272;71076;1;RUE;;SAINT GERMAIN;3;55.00;75;Appartement
24740;83070;13;AV;;DE LA 1ERE DFL;3;55.00;56;Appartement
26355;91021;10;RUE;;GUINCHARD;3;55.00;55;Appartement
29141;92062;37;RUE;;DE LA REPUBLIQUE;2;55.00;57;Appartement
1556;06094;4;PL;;DU   MERCANTOUR;3;56.00;54;Appartement
2106;10333;2;RUE;;DU TCHAD;3;56.00;55;Appartement
12129;56121;77;RUE;;DE KERGUESTENEN;2;56.00;58;Appartement
19258;75117;127;RUE;;LEGENDRE;3;56.00;60;Appartement
19313;75117;17;RUE;;DES ACACIAS;3;56.00;54;Appartement
19454;75117;46;RUE;;LAUGIER;3;56.00;53;Appartement
20012;75118;5;RUE;;NICOLET;3;56.00;60;Appartement
23224;78401;27;QUAI;;DE L ARQUEBUSE;3;56.00;56;Appartement
23762;78621;4;ALL;;DES VERGERS;2;56.00;55;Appartement
26148;88160;4;RUE;;DE LA MAIX;2;56.00;60;Appartement
26337;90010;24;RUE;;DE CRONSTADT;3;56.00;56;Appartement
29645;93014;1;ALL;;VICTOR HUGO;3;56.00;56;Appartement
31241;94037;78;RUE;;D ARCUEIL;4;56.00;55;Maison
31349;94042;12;RUE;;VAUTIER;3;56.00;56;Appartement
33841;973309;4;LOT;B;LA COLLINE;3;56.00;40;Maison
6468;33199;23;ALL;C;DE LA NEYRA;4;57.00;57;Maison
8554;38229;25;AV;;DU GRESIVAUDAN;2;57.00;58;Appartement
11165;49347;7;MAIL;;CLAUDE DEBUSSY;3;57.00;56;Appartement
12093;56121;13;RUE;;DE VERDUN;3;57.00;56;Appartement
16718;75107;25;RUE;;PIERRE LEROUX;2;57.00;58;Appartement
17963;75112;9;RUE;B;DE LA VEGA;3;57.00;54;Appartement
18424;75115;110;RUE;;OLIVIER DE SERRES;3;57.00;56;Appartement
22727;78165;5;AV;;MONTAIGNE;3;57.00;54;Appartement
23345;78481;2;RUE;;JEHAN ALAIN;3;57.00;57;Appartement
25233;83137;36;RUE;;NICOLAS LAUGIER;3;57.00;60;Appartement
25547;84035;38;RUE;;GRAND RUE;3;57.00;58;Appartement
26147;88160;4;RUE;;DE LA MAIX;2;57.00;60;Appartement
27171;91434;28;RUE;;DE SAVIGNY;3;57.00;56;Appartement
29095;92062;13;RUE;;FERNAND PELLOUTIER;3;57.00;51;Appartement
29379;92073;4;RUE;;ETIENNE DOLET;3;57.00;53;Appartement
31254;94038;25;RUE;;DE LA BERGERE;3;57.00;57;Appartement
33335;95480;4;AV;;DE PARIS;2;57.00;51;Appartement
3230;13209;40;BD;;DE SAINTE MARGUERITE;3;58.00;57;Appartement
4085;19275;9;AV;;GAMBETTA;3;58.00;60;Appartement
12146;56124;4;FG;;STE ANNE;3;58.00;60;Appartement
13301;62108;34;RUE;;PERROCHAUD;3;58.00;61;Appartement
18382;75114;202;AV;;DU MAINE;3;58.00;58;Appartement
25655;84129;173;AV;;GEORGES BRAQUE;3;58.00;56;Appartement
25770;85191;98;RUE;B;MARECHAL JOFFRE;2;58.00;78;Appartement
26134;88160;20;RUE;;DE BELLEVUE;2;58.00;58;Appartement
26616;91174;3;RUE;;DU BELVEDERE;3;58.00;58;Appartement
30502;93074;38;RUE;;DE MEAUX;3;58.00;58;Appartement
33001;95252;2;RUE;;DE LA SOURCE;3;58.00;56;Appartement
4496;26058;31;RUE;;CHORIER;3;59.00;62;Appartement
6801;33424;9;RUE;B;DES FONTAINES;3;59.00;59;Appartement
7261;34150;2;RUE;;SUFFREN;3;59.00;63;Appartement
11282;50502;23;RUE;;JEAN MOULIN;3;59.00;57;Appartement
12163;56165;8116;RUE;;DE L'EPINETTE;2;59.00;60;Appartement
22894;78297;11;RUE;;GEORGES ENESCO;3;59.00;59;Appartement
23684;78586;6;RUE;;PABLO PICASSO;3;59.00;59;Appartement
25569;84043;306;AV;;DU 11 NOVEMBRE 1918;3;59.00;60;Appartement
26396;91027;3;RUE;;DE LA FOSSE AU BOIS;3;59.00;58;Appartement
26841;91228;4;RES;;LE PARC DE PETIT BOURG;3;59.00;57;Appartement
27374;91552;9;;;PARC DE CHANTELOUP;4;59.00;60;Appartement
28782;92048;58;AV;;JEAN JAURES;4;59.00;71;Appartement
33969;2A004;12;CRS;;GRANDVAL;2;59.00;62;Appartement
616;06004;19;BD;;ALBERT 1ER;2;60.00;53;Appartement
2236;11048;5;RUE;;DU FOYER;4;60.00;65;Appartement
2514;11262;12;CHE;;ST JEAN;3;60.00;60;Appartement
3899;17274;1;CHE;;DES ROSSIGNOLS;3;60.00;60;Appartement
6291;33075;150;AV;;JEAN JAURES;3;60.00;61;Appartement
10331;44162;2;RUE;;DES CALVAIRES;3;60.00;61;Appartement
11263;50218;25;AV;;ARISTIDE BRIAND;3;60.00;62;Appartement
13120;60382;186;RUE;;PIERRE CURIE;3;60.00;60;Appartement
13834;69019;9146;AV;;DU PORT;4;60.00;108;Maison
15716;74085;115;RTE;;DE SAINT GERVAIS;2;60.00;60;Appartement
19610;75117;28;BD;;PEREIRE;3;60.00;64;Appartement
21705;77251;1;RUE;;DU BOIS DU BRAY;3;60.00;59;Appartement
26257;88465;5;AV;;DES FUSILLES;3;60.00;66;Appartement
31360;94042;21;BD;;DU MAL LECLERC;3;60.00;59;Appartement
33236;95424;16;RUE;B;ARISTIDE BRIAND;3;60.00;60;Appartement
33597;95585;5;AV;;PAUL CEZANNE;3;60.00;60;Appartement
12463;59350;22;RUE;;DE TREVISE;3;61.00;61;Appartement
12808;59599;4;RUE;;DU HAUT VINAGE;3;61.00;66;Appartement
13222;60612;6;RUE;;BERLIOZ;3;61.00;58;Appartement
14539;69286;134;CHE;;DE NEYRON;3;61.00;62;Appartement
16359;75104;55;RUE;;SAINT ANTOINE;2;61.00;68;Appartement
21515;77139;12;RUE;;DES BONNES VIGNES;3;61.00;61;Appartement
22474;78015;9;RUE;;DU GAL SCHWEISGUTH;3;61.00;59;Appartement
23531;78545;1;RUE;;MAL DE LATTRE DE TASSIGNY;3;61.00;61;Appartement
25061;83126;220;AV;;NOEL VERLAQUE;4;61.00;62;Appartement
25204;83137;19;RUE;;ALEXANDRE VOLTA;4;61.00;60;Appartement
25624;84089;9032;RTE;F;D ANSOUIS;3;61.00;59;Appartement
28052;92020;15;ALL;;EDGAR BRANDT;2;61.00;43;Appartement
30962;94021;1;AV;;DE LA CROIX DU SUD;3;61.00;69;Appartement
4948;29019;13;RUE;;DE CHERBOURG;4;62.00;65;Appartement
6232;33063;162;AV;;EYSINES CAUD;3;62.00;60;Appartement
8236;38151;4;ALL;;DE LA SOIE;3;62.00;65;Appartement
8459;38185;19;BD;;MAL JOFFRE;3;62.00;59;Appartement
9248;41128;2;RUE;;DE LA GARE;3;62.00;60;Maison
9500;42218;18;RUE;;DE LA SABLIERE;3;62.00;61;Appartement
9571;42218;7;RUE;;DES TEINTURIERS;2;62.00;57;Appartement
9607;42237;8;RUE;;JEAN BAPTISTE REYMOND;3;62.00;70;Appartement
9624;42285;2;PL;A;JEAN MICHALON;3;62.00;72;Appartement
10585;45147;2;RUE;;GEORGES POPOT;3;62.00;55;Appartement
12370;59220;29;RUE;B;FERRER;3;62.00;61;Appartement
12374;59220;9;RUE;;PAUL LAFARGUE;3;62.00;46;Appartement
13227;60612;11;AV;;ALBERT 1ER;2;62.00;63;Appartement
14854;69384;2;RUE;C;DUMONT D URVILLE;3;62.00;70;Appartement
15282;71076;4;RUE;;AMBROISE PARE;3;62.00;62;Appartement
18044;75112;81;AV;;LEDRU ROLLIN;3;62.00;56;Appartement
18299;75114;56;RUE;;DE L AMIRAL MOUCHEZ;3;62.00;64;Appartement
21398;77108;14;RUE;;JEAN JAURES;3;62.00;63;Appartement
23117;78372;11;RUE;;THIBAULT;3;62.00;60;Appartement
24501;83048;45;CHE;;DU GOURBENET;3;62.00;61;Appartement
29762;93032;17;AV;;JULES FERRY;3;62.00;66;Maison
33411;95500;9;PL;;DE LA PISCINE;3;62.00;62;Appartement
2974;13204;18;BD;;DE ROUX;4;63.00;60;Appartement
6810;33435;26;CRS;;GAMBETTA;3;63.00;63;Appartement
7706;35206;4;RUE;;GERMINAL;3;63.00;63;Appartement
8260;38169;8;RUE;;GABRIEL PERI;3;63.00;70;Appartement
10286;44143;28;AV;;RENE GUY CADOU;3;63.00;62;Appartement
11449;51454;25;RUE;;LESAGE;3;63.00;65;Appartement
11625;54028;25;RUE;;CAMILLE CAVALLIER;3;63.00;63;Appartement
12317;59043;25;RUE;;DE LA FILATURE DES FLANDRE;3;63.00;62;Appartement
14262;69256;51;AV;;GEORGES ROUGE;3;63.00;63;Appartement
20700;75120;89;RUE;A;DES PYRENEES;3;63.00;50;Appartement
22341;77468;28;GR;;GRANDE RUE;3;63.00;64;Appartement
26580;91161;9001;RES;;DE LA CROIX BLANCHE;3;63.00;64;Appartement
29674;93029;103;RUE;;DE LA REPUBLIQUE;4;63.00;62;Appartement
30417;93070;28;RUE;;LA CLEF DES CHAMPS;3;63.00;62;Appartement
30539;93077;47;AV;;DU RAINCY;3;63.00;65;Appartement
32777;95183;18;ALL;;PLANETE BLEUE;3;63.00;67;Appartement
32783;95197;16;RUE;;HENRI DUNANT;3;63.00;62;Appartement
33569;95582;101;ALL;;DE CORMEILLES;3;63.00;62;Appartement
2966;13204;5001;CITE;;BEAUSOLEIL B ROUX PR;4;64.00;62;Appartement
3326;13212;16;TRA;B;DES 4 CHE MONTOLIVET;3;64.00;64;Appartement
4259;22278;16;BD;H;DE L ATLANTIQUE;4;64.00;64;Appartement
6471;33200;1;RUE;A;MAURICE RAVEL;3;64.00;65;Appartement
7593;35047;11;PL;;DU VERT BUISSON;3;64.00;64;Appartement
8802;39013;;;;LA VILLE;4;64.00;70;Appartement
9200;40326;6949;RTE;;DES LACS;4;64.00;65;Appartement
9895;44109;11;RUE;;DE LA HAUTE MITRIE;3;64.00;72;Appartement
10045;44109;5;RUE;;JULES GRANDJOUAN;3;64.00;64;Appartement
11097;49099;44;RUE;;EUGENE DELACROIX;3;64.00;61;Appartement
